Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?
AZ-2014-8154802,2014-05-29,Citra Ayuningtyas,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy Plus,Office Supplies,Storage,Map Plastik,0.5,51250,10755,5,False
AZ-2014-325624,2014-05-29,Agus Saputra,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Furniture,Chairs,Meja Kerja,0.1,2565000,275412,3,False
AZ-2014-325624,2014-05-29,Bagus Setiawan,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Art,Buku Tulis A5,0.0,28000,2261,2,True
AZ-2014-325624,2014-05-29,Fajar Nugroho,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Art,Map Plastik,0.0,42000,3925,2,True
AZ-2014-325624,2014-05-29,Nurul Hidayah,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Office Supplies,Envelopes,Kertas HVS A4,0.0,23000,4771,2,True
AZ-2014-325624,2014-05-29,Yusuf Maulana,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Fasteners,Sticky Notes,0.0,147000,27735,3,False
AZ-2014-325624,2014-05-29,Ilham Ramadhan,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy,Technology,Copiers,Headset,0.0,1920000,383001,4,True
AZ-2014-9876866,2014-05-30,Citra Ayuningtyas,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Art,Spidol Permanen,0.0,104000,18242,2,False
AZ-2014-9876866,2014-05-30,Yusuf Maulana,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Binders,Kertas HVS A4,0.0,132000,20713,4,False
AZ-2014-9876866,2014-05-30,Nurul Hidayah,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Binders,Kertas HVS A4,0.0,103500,21108,3,False
AZ-2014-9876866,2014-05-30,Nurul Hidayah,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Binders,Binder A4,0.0,23500,4063,1,True
AZ-2014-9876866,2014-05-30,Dewi Lestari,Indonesia,DKI Jakarta,Jakarta,Barat,Corporate,Economy,Office Supplies,Binders,Buku Tulis A5,0.0,90000,18150,4,True
AZ-2014-9876866,2014-05-30,Citra Ayuningtyas,Indonesia,Bali,Denpasar,Timur,Corporate,Economy,Office Supplies,Storage,Sticky Notes,0.1,97200,20725,6,True
AZ-2014-9876866,2014-05-30,Nabila Putri,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Supplies,Buku Tulis A5,0.0,81000,11455,3,True
AZ-2014-9876866,2014-05-30,Yusuf Maulana,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Technology,Accessories,Keyboard USB,0.0,750000,173859,3,False
AZ-2014-5202108,2014-05-30,Citra Ayuningtyas,Indonesia,Jawa Barat,Depok,Barat,Home Office,Economy,Office Supplies,Storage,Pulpen Gel,0.1,57600,9172,2,True
AZ-2014-5202108,2014-05-30,Ahmad Fauzi,Indonesia,Jawa Tengah,Semarang,Tengah,Home Office,Economy,Office Supplies,Storage,Buku Tulis A5,0.1,14400,2838,1,False
AZ-2014-6950700,2014-05-30,Budi Santoso,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Technology,Copiers,Flashdisk 64 GB,0.0,1090000,99410,2,False
AZ-2014-6626996,2014-05-31,Agus Saputra,Indonesia,Bali,Denpasar,Timur,Corporate,Economy Plus,Technology,Accessories,Keybord USB,0.0,1005000,162192,3,True
AZ-2014-5335130,2014-06-02,Rizky Hidayat,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy Plus,Office Supplies,Fasteners,Sticky Notes,0.0,136500,20889,7,True
BN-2014-5799987,2014-06-02,Yusuf Maulana,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy,Office Supplies,Art,Map Plastik,0.5,44250,5913,3,True
BN-2014-5799987,2014-06-02,Farhan Akbar,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Art,Binder A4,0.5,23250,4630,3,True
AZ-2014-2853843,2014-06-02,Citra Ayuningtyas,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Art,Map Plastik,0.0,188000,19678,4,False
AZ-2014-1308209,2014-06-03,Siti Aisyah,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Priority,Office Supplies,Art,Spidol Permanen,0.0,151500,28545,3,True
AZ-2014-1308209,2014-06-03,Fajar Nugroho,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Priority,Office Supplies,Storage,Sticky Notes,0.1,299250,42129,7,True
AZ-2014-221897,2014-06-03,Budi Santoso,Indonesia,Bali,Denpasar,Timur,Home Office,Priority,Office Supplies,Fasteners,Buku Tulis A5,0.0,75000,18266,3,True
AZ-2014-6883963,2014-06-03,Nurul Hidayah,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Furniture,Furnishings,Kursi Kantor,0.0,12950000,1572734,7,False
AZ-2014-1043314,2014-06-03,Siti Aisyah,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy,Furniture,Furnishings,Lemari Arsip,0.0,3650000,797400,2,False
AZ-2014-6883963,2014-06-03,Bagus Setiawan,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Art,Spidol Permanen,0.0,378000,74314,7,False
AZ-2014-1043314,2014-06-03,Citra Ayuningtyas,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Binders,Binder A4,0.0,34000,5956,2,False
AZ-2014-1043314,2014-06-03,Ahmad Fauzi,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Economy,Office Supplies,Labels,Binder A4,0.0,60000,13526,2,True
AZ-2014-4789346,2014-06-03,Andi Pratama,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy,Furniture,Furnishings,Meja Lipat,0.0,3550000,830388,2,False
AZ-2014-5829110,2014-06-03,Putri Maharani,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Office Supplies,Storage,Kertas HVS A4,0.1,241200,20008,8,True
AZ-2014-5829110,2014-06-03,Siti Aisyah,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Storage,Map Plastik,0.1,98100,10391,2,False
AZ-2014-5688152,2014-06-03,Ahmad Fauzi,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Office Supplies,Envelopes,Pulpen Gel,0.0,237000,34347,6,True
AZ-2014-5688152,2014-06-03,Bagus Setiawan,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Storage,Kertas HVS A4,0.0,53500,11091,1,True
AZ-2014-6597356,2014-06-04,Rizky Hidayat,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Immediate,Furniture,Bookcases,Kursi Kantor,0.0,5475000,959150,3,True
AZ-2014-9952627,2014-06-04,Putri Maharani,Indonesia,Jawa Barat,Bogor,Barat,Home Office,Immediate,Office Supplies,Appliances,Spidol Permanen,0.0,40500,4821,1,False
AZ-2014-9952627,2014-06-04,Yusuf Maulana,Indonesia,Bali,Denpasar,Timur,Home Office,Immediate,Office Supplies,Supplies,Buku Tulis A5,0.0,462500,16452,5,False
AZ-2014-9952627,2014-06-04,Rina Kurnia,Indonesia,Sumatera Selatan,Palembang,Barat,Home Office,Immediate,Technology,Copiers,Webcam HD,0.0,330000,64541,2,False
AZ-2014-7447666,2014-06-04,Rizky Hidayat,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Priority,Furniture,Tables,Meja Kerja,0.0,11000000,2473977,5,True
AZ-2014-6650288,2014-06-04,Putri Maharani,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy Plus,Office Supplies,Envelopes,Kertas HVS A4,0.0,237000,25553,6,True
AZ-2014-7447666,2014-06-04,Citra Ayuningtyas,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Priority,Technology,Phones,Mouse Wireless,0.0,2025000,330760,3,True
AZ-2014-9821147,2014-06-04,Nabila Putri,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Envelopes,Buku Tulis A5,0.0,206000,39641,4,True
AZ-2014-4255691,2014-06-04,Yusuf Maulana,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy,Office Supplies,Storage,Binder A4,0.1,97200,12304,6,True
AZ-2014-4255691,2014-06-04,Budi Santoso,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Office Supplies,Supplies,Sticky Notes,0.0,265000,65430,5,False
AZ-2014-8916168,2014-06-04,Rina Kurnia,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Office Supplies,Fasteners,Buku Tulis A5,0.0,37500,8433,3,False
AZ-2014-2413956,2014-06-05,Ilham Ramadhan,Indonesia,Bali,Denpasar,Timur,Corporate,Economy Plus,Office Supplies,Envelopes,Spidol Permanen,0.0,105000,8768,5,False
AZ-2014-8687924,2014-06-05,Rina Kurnia,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy,Office Supplies,Art,Buku Tulis A5,0.0,63000,10485,3,False
AZ-2014-8687924,2014-06-05,Siti Aisyah,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy,Office Supplies,Paper,Binder A4,0.0,33000,5614,3,False
AZ-2014-8687924,2014-06-05,Agus Saputra,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Technology,Machines,Webcam HD,0.0,230000,33003,2,True
AZ-2014-6714214,2014-06-05,Fajar Nugroho,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Supplies,Pulpen Gel,0.0,163500,33334,3,False
AZ-2014-8536659,2014-06-05,Yusuf Maulana,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy,Technology,Phones,Headset,0.0,4305000,438229,7,True
AZ-2014-2446526,2014-06-05,Yusuf Maulana,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Economy,Office Supplies,Storage,Pulpen Gel,0.1,26550,3939,1,False
AZ-2014-2446526,2014-06-05,Rizky Hidayat,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Technology,Machines,Headset,0.1,2124000,335783,4,True
AZ-2014-2805092,2014-06-06,Bagus Setiawan,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Furniture,Chairs,Meja Lipat,0.1,2340000,415013,4,True
AZ-2014-2805092,2014-06-06,Dewi Lestari,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Storage,Sticky Notes,0.1,31050,3191,3,False
AZ-2014-208875,2014-06-07,Bagus Setiawan,Indonesia,Jawa Timur,Surabaya,Tengah,Consumer,Economy Plus,Furniture,Bookcases,Kursi Kantor,0.0,11900000,1636532,7,False
AZ-2014-208875,2014-06-07,Farhan Akbar,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy Plus,Furniture,Furnishings,Lemari Arsip,0.0,1425000,275516,1,False
AZ-2014-208875,2014-06-07,Dewi Lestari,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy Plus,Office Supplies,Art,Pulpen Gel,0.0,88500,19302,3,False
AZ-2014-208875,2014-06-07,Siti Aisyah,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy Plus,Office Supplies,Storage,Map Plastik,0.4,25200,2091,3,False
AZ-2014-9423386,2014-06-08,Ilham Ramadhan,Indonesia,Jawa Barat,Unknown,Barat,Consumer,Economy,Office Supplies,Binders,Sticky Notes,0.0,50000,4145,2,True
AZ-2014-9423386,2014-06-08,Ahmad Fauzi,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Storage,Kertas HVS A4,0.0,99000,11177,2,False
AZ-2014-9423386,2014-06-08,Nabila Putri,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Economy,Technology,Copiers,Keyboard USB,0.0,585000,136602,3,False
AZ-2014-7702774,2014-06-09,Dewi Lestari,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Immediate,Office Supplies,Art,Spidol Permanen,0.0,9500,2304,1,True
AZ-2014-7702774,2014-06-09,Putri Maharani,Indonesia,Jawa Timur,Unknown,Tengah,Consumer,Immediate,Office Supplies,Art,Sticky Notes,0.0,34500,3333,3,True
AZ-2014-7702774,2014-06-09,Andi Pratama,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Immediate,Office Supplies,Paper,Map Plastik,0.0,218000,50650,4,False
AZ-2014-7702774,2014-06-09,Ahmad Fauzi,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Immediate,Technology,Machines,Flashdisk 64 GB,0.15,2465000,339912,4,True
AZ-2014-7893156,2014-06-09,Unknown,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Priority,Furniture,Bookcases,Kursi Kantor,0.5,1237500,183422,3,False
AZ-2014-8101198,2014-06-09,Budi Santoso,Indonesia,Jawa Barat,Depok,Barat,Consumer,Priority,Furniture,Bookcases,Meja Kerja,0.1,4005000,717957,2,False
AZ-2014-8101198,2014-06-09,Siti Aisyah,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Priority,Office Supplies,Binders,Buku Tulis A5,0.1,91800,10009,4,False
AZ-2014-8101198,2014-06-09,Agus Saputra,Indonesia,Bali,Denpasar,Timur,Consumer,Priority,Office Supplies,Labels,Kertas HVS A4,0.1,319950,57139,9,True
AZ-2014-1805424,2014-06-09,Andi Pratama,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Priority,Office Supplies,Binders,Spidol Permanen,0.0,88500,17634,3,True
AZ-2014-1805424,2014-06-09,Putri Maharani,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Priority,Office Supplies,Labels,Sticky Notes,0.0,102000,14607,3,False
AZ-2014-8101198,2014-06-09,Putri Maharani,Indonesia,Jawa Barat,Bogor,Barat,Consumer,Priority,Technology,Machines,Flashdisk 64 GB,0.1,1026000,179776,4,True
AZ-2014-6526295,2014-06-09,Budi Santoso,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Office Supplies,Storage,Pulpen Gel,0.1,40500,6149,1,True
AZ-2014-2857176,2014-06-09,Rina Kurnia,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy Plus,Office Supplies,Appliances,Kertas HVS A4,0.0,82500,14222,3,True
AZ-2014-2857176,2014-06-09,Agus Saputra,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy Plus,Office Supplies,Supplies,Kertas HVS A4,0.0,114000,28462,3,True
AZ-2014-1353698,2014-06-09,Putri Maharani,Indonesia,Sumatera Selatan,Palembang,Barat,Home Office,Economy,Office Supplies,Binders,Map Plastik,0.0,292500,57451,9,False
AZ-2014-1466197,2014-06-09,Rizky Hidayat,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Appliances,Sticky Notes,0.1,121500,26698,3,True
AZ-2014-1466197,2014-06-09,Dewi Lestari,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Office Supplies,Labels,Kertas HVS A4,0.0,65000,16197,5,True
AZ-2014-2277609,2014-06-09,Citra Ayuningtyas,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Storage,Buku Tulis A5,0.1,318150,73651,7,False
AZ-2014-1466197,2014-06-09,Budi Santoso,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Technology,Accessories,Keyboard USB,0.0,625000,105865,5,False
AZ-2014-2277609,2014-06-09,Ahmad Fauzi,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Technology,Accessories,Mouse Wireless,0.0,1220000,208453,2,False
AZ-2014-2277609,2014-06-09,Nabila Putri,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Technology,Machines,Webcam HD,0.0,750000,169388,2,True
AZ-2014-6552559,2014-06-10,Nurul Hidayah,Indonesia,Bali,Denpasar,Timur,Consumer,Priority,Office Supplies,Art,Binder A4,0.0,257500,62920,5,False
AZ-2014-6552559,2014-06-10,Agus Saputra,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Priority,Office Supplies,Art,Sticky Notes,0.0,70500,6988,3,True
AZ-2014-6552559,2014-06-10,Agus Saputra,Indonesia,Jawa Barat,Depok,Barat,Consumer,Priority,Technology,Machines,Webcam HD,0.1,1233000,184870,2,True
AZ-2014-9575428,2014-06-10,Putri Maharani,Indonesia,Jawa Barat,Depok,Barat,Corporate,Economy,Furniture,Furnishings,Lemari Arsip,0.0,7750000,1461315,10,True
AZ-2014-9575428,2014-06-10,Rizky Hidayat,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Furniture,Furnishings,Meja Kerja,0.0,1725000,167423,3,True
AZ-2014-6764855,2014-06-10,Rina Kurnia,Indonesia,Jawa Barat,Depok,Barat,Consumer,Economy Plus,Office Supplies,Art,Spidol Permanen,0.0,53000,5125,1,False
AZ-2014-6764855,2014-06-10,Nabila Putri,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy Plus,Office Supplies,Binders,Binder A4,0.0,380000,90693,8,True
AZ-2014-6764855,2014-06-10,Yusuf Maulana,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy Plus,Office Supplies,Labels,Binder A4,0.0,97500,14779,5,True
AZ-2014-9575428,2014-06-10,Citra Ayuningtyas,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Corporate,Economy,Office Supplies,Binders,Map Plastik,0.0,29000,5149,2,True
AZ-2014-6764855,2014-06-10,Nurul Hidayah,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy Plus,Technology,Accessories,Webcam HD,0.0,1100000,125271,2,False
AZ-2014-186386,2014-06-10,Rizky Hidayat,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy,Technology,Phones,Mouse Wirelss,0.0,2900000,380328,5,False
AZ-2014-9575428,2014-06-10,Bagus Setiawan,Indonesia,Jawa Barat,Bogor,Barat,Corporate,Economy,Technology,Machines,Flashdisk 64 GB,0.7,459000,39340,6,False
AZ-2014-9575428,2014-06-10,Budi Santoso,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Technology,Phones,Flashdisk 64 GB,0.1,1890000,348478,3,True
AZ-2014-6264387,2014-06-10,Rizky Hidayat,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy,Furniture,Bookcases,Meja Kerja,0.5,5500000,914884,5,False
AZ-2014-6264387,2014-06-10,Andi Pratama,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Storage,Binder A4,0.5,38250,7082,3,False
AZ-2014-6264387,2014-06-10,Citra Ayuningtyas,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy,Technology,Accessories,Webcam HD,0.5,1050000,120429,3,False
AZ-2014-2748286,2014-06-10,Dewi Lestari,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy,Technology,Accessories,Flashdisk 64 GB,0.0,1875000,381943,3,True
AZ-2014-2748286,2014-06-10,Rina Kurnia,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy,Technology,Copiers,Keyoard USB,0.0,4170000,594388,6,True
AZ-2014-2748286,2014-06-10,Budi Santoso,Indonesia,Jawa Tengah,Semarang,Tengah,Corporate,Economy,Technology,Phones,Mouse Wireless,0.1,1107000,164351,2,False
AZ-2014-8090092,2014-06-11,Siti Aisyah,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Immediate,Office Supplies,Appliances,Map Plastik,0.0,145000,25914,5,True
AZ-2014-8090092,2014-06-11,Siti Aisyah,Indonesia,Kalimantan Timur,Balikpapan,Timur,Consumer,Immediate,Office Supplies,Storage,Pulpen Gel,0.0,130500,25931,3,False
AZ-2014-2638814,2014-06-11,Citra Ayuningtyas,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Priority,Office Supplies,Binders,Map Plastik,0.0,152000,37518,4,False
AZ-2014-8498328,2014-06-11,Nabila Putri,Indonesia,Bali,Denpasar,Timur,Home Office,Priority,Technology,Accessories,Keyboard USB,0.1,1674000,268128,3,False
AZ-2014-313741,2014-06-11,Citra Ayuningtyas,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Priority,Furniture,Bookcases,Meja Lipat,0.0,3975000,441561,3,False
AZ-2014-313741,2014-06-11,Ilham Ramadhan,Indonesia,Jawa Barat,Depok,Barat,Corporate,Priority,Office Supplies,Binders,Kertas HVS A4,0.0,45000,6463,2,True
AZ-2014-7437787,2014-06-11,Rina Kurnia,Indonesia,Jawa Timur,Surabaya,Tengah,Home Office,Economy,Furniture,Furnishings,Meja Lipat,0.0,3325000,808215,7,True
AZ-2014-7437787,2014-06-11,Rizky Hidayat,Indonesia,Jawa Barat,Bogor,Barat,Home Office,Economy,Furniture,Furnishings,Kursi Kantor,0.0,9900000,1347768,4,True
AZ-2014-5429592,2014-06-11,Citra Ayuningtyas,Indonesia,Sumatera Selatan,Palembang,Barat,Corporate,Economy Plus,Office Supplies,Art,Pulpen Gel,0.0,82000,20460,2,False
AZ-2014-7437787,2014-06-11,Nurul Hidayah,Indonesia,Jawa Barat,Bekasi,Barat,Home Office,Economy,Technology,Copiers,Keyboard USB,0.0,735000,102101,1,False
AZ-2014-7437787,2014-06-11,Farhan Akbar,Indonesia,Sulawesi Selatan,Makassar,Timur,Home Office,Economy,Technology,Phones,Keyboard USB,0.4,555000,130579,5,True
AZ-2014-7142751,2014-06-11,Bagus Setiawan,Indonesia,DKI Jakarta,Jakarta,Barat,Home Office,Economy,Furniture,Furnishings,Kursi Kantor,0.3,3762500,917347,5,False
AZ-2014-7142751,2014-06-11,Nabila Putri,Indonesia,Sumatera Selatan,Palembang,Barat,Home Office,Economy,Office Supplies,Paper,Kertas HVS A4,0.0,138000,25032,3,True
AZ-2014-5722842,2014-06-11,Ahmad Fauzi,Indonesia,Kalimantan Timur,Balikpapan,Timur,Corporate,Economy,Office Supplies,Art,Binder A4,0.0,196000,29767,4,False
AZ-2014-5722842,2014-06-11,Farhan Akbar,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Binders,Binder A4,0.0,88500,9373,3,True
AZ-2014-5722842,2014-06-11,Siti Aisyah,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Envelopes,Map Plastik,0.0,70500,13747,3,False
AZ-2014-5722842,2014-06-11,Farhan Akbar,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy,Office Supplies,Fasteners,Map Plastik,0.0,170000,23163,4,False
AZ-2014-5722842,2014-06-11,Bagus Setiawan,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Paper,Sticky Notes,0.0,33000,8125,3,True
AZ-2014-5887026,2014-06-11,Rizky Hidayat,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy Plus,Technology,Copiers,Keyboard USB,0.0,1640000,385972,4,False
BN-2014-5914359,2014-06-11,Putri Maharani,Indonesia,Sumatera Selatan,Palembang,Barat,Consumer,Economy,Office Supplies,Storage,Sticky Notes,0.1,43200,8754,2,False
BN-2014-8266627,2014-06-12,Rina Kurnia,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Priority,Technology,Machines,Webcam HD,0.4,660000,89776,5,False
AZ-2014-8203998,2014-06-12,Nurul Hidayah,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy,Furniture,Furnishings,Rak Penyimpanan,0.0,6300000,1318101,3,True
AZ-2014-7873209,2014-06-12,Farhan Akbar,Indonesia,Jawa Barat,Bekasi,Barat,Corporate,Economy,Furniture,Furnishings,Lemari Arsip,0.3,3675000,722445,3,False
AZ-2014-8203998,2014-06-12,Andi Pratama,Indonesia,Jawa Barat,Bandung,Barat,Corporate,Economy,Office Supplies,Binders,Kertas HVS A4,0.0,82500,8485,3,False
AZ-2014-3811134,2014-06-12,Rizky Hidayat,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Art,Pulpen Gel,0.0,62000,13475,2,False
AZ-2014-3811134,2014-06-12,Citra Ayuningtyas,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Labels,Map Plastik,0.0,81000,13316,9,False
AZ-2014-3811134,2014-06-12,Citra Ayuningtyas,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Economy,Technology,Accessories,Mouse Wireless,0.0,1050000,91048,7,True
AZ-2014-5196501,2014-06-13,Nabila Putri,Indonesia,Jawa Timur,Surabaya,Tengah,Corporate,Economy Plus,Office Supplies,Labels,Map Plastik,0.0,110000,23211,4,False
BN-2014-4149729,2014-06-13,Dewi Lestari,Indonesia,Jawa Timur,Malang,Tengah,Consumer,Economy,Furniture,Furnishings,Meja Kerja,0.6,2320000,524983,8,True
AZ-2014-423825,2014-06-13,Rizky Hidayat,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Economy,Office Supplies,Art,Buku Tulis A5,0.0,93000,15737,3,False
BN-2014-4149729,2014-06-13,Yusuf Maulana,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Art,Sticky Notes,0.5,26000,3716,2,False
BN-2014-4149729,2014-06-13,Dewi Lestari,Indonesia,Sumatera Utara,Medan,Barat,Consumer,Economy,Office Supplies,Art,Sticky Notes,0.5,127750,15797,7,True
AZ-2014-3848321,2014-06-13,Rizky Hidayat,Indonesia,Sumatera Utara,Medan,Barat,Corporate,Economy,Technology,Accessories,Headset,0.0,720000,161974,2,True
AZ-2014-4923095,2014-06-14,Andi Pratama,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Economy Plus,Furniture,Tables,Meja Kerja,0.35,10123750,1047910,7,False
AZ-2014-4923095,2014-06-14,Farhan Akbar,Indonesia,Jawa Barat,Bekasi,Barat,Consumer,Economy Plus,Office Supplies,Art,Map Plastik,0.0,285000,64637,6,True
AZ-2014-2533893,2014-06-14,Yusuf Maulana,Indonesia,Bali,Denpasar,Timur,Consumer,Economy,Office Supplies,Appliances,Pulpen Gel,0.1,187200,32437,4,False
AZ-2014-1555448,2014-06-15,Putri Maharani,Indonesia,DI Yogyakarta,Yogyakarta,Tengah,Consumer,Economy Plus,Office Supplies,Storage,Kertas HVS A4,0.1,84600,8939,2,True
AZ-2014-240841,2014-06-16,Budi Santoso,Indonesia,Jawa Barat,Bandung,Barat,Consumer,Immediate,Furniture,Chairs,Meja Kerja,0.1,1215000,254870,2,True
BN-2014-7420129,2014-06-16,Budi Santoso,Indonesia,Jawa Tengah,Semarang,Tengah,Consumer,Priority,Technology,Phones,Webcam HD,0.15,2052750,180278,7,True
BN-2014-2116035,2014-06-16,Dewi Lestari,Indonesia,DKI Jakarta,Jakarta,Barat,Consumer,Priority,Office Supplies,Paper,Map Plastik,0.5,21000,3170,2,False
BN-2014-2116035,2014-06-16,Yusuf Maulana,Indonesia,Sulawesi Selatan,Makassar,Timur,Consumer,Priority,Office Supplies,Storage,Pulpen Gel,0.5,63000,14975,3,True
AZ-2014-5667627,2014-06-16,Rina Kurnia,Indonesia,Sulawesi Selatan,Makassar,Timur,Corporate,Economy,Office Supplies,Art,Buku Tulis A5,0.0,269500,67020,7,True
BN-2014-4240139,2014-06-16,Yusuf Maulana,Indonesia,Sumatera Selatan,Palembang,Barat,Home Office,Economy,Furniture,Chairs,Meja ipat,0.6,2100000,385009,3,True
AZ-2014-7114093,2014-06-16,Dewi Lestari,Indonesia,Jawa Timur,Malang,Tengah,Corporate,Economy,Office Supplies,Labels,Spidol Permanen,0.0,114000,17713,3,True
